Created as New Dataset;Sample 007 By Administrator Date maandag, maart 02 2026
cm-1;%T
2651,00;99,06
2650,00;99,07
2649,00;99,09
2648,00;99,09
2647,00;99,09
2646,00;99,09
2645,00;99,09
2644,00;99,08
2643,00;99,08
2642,00;99,08
2641,00;99,09
2640,00;99,09
2639,00;99,09
2638,00;99,09
2637,00;99,09
2636,00;99,09
2635,00;99,09
2634,00;99,09
2633,00;99,09
2632,00;99,09
2631,00;99,09
2630,00;99,09
2629,00;99,10
2628,00;99,11
2627,00;99,11
2626,00;99,12
2625,00;99,12
2624,00;99,12
2623,00;99,12
2622,00;99,12
2621,00;99,10
2620,00;99,09
2619,00;99,09
2618,00;99,09
2617,00;99,10
2616,00;99,10
2615,00;99,10
2614,00;99,11
2613,00;99,12
2612,00;99,11
2611,00;99,09
2610,00;99,06
2609,00;99,04
2608,00;99,04
2607,00;99,06
2606,00;99,07
2605,00;99,07
2604,00;99,07
2603,00;99,08
2602,00;99,08
2601,00;99,08
2600,00;99,07
2599,00;99,06
2598,00;99,06
2597,00;99,06
2596,00;99,06
2595,00;99,06
2594,00;99,06
2593,00;99,06
2592,00;99,07
2591,00;99,08
2590,00;99,10
2589,00;99,12
2588,00;99,12
2587,00;99,12
2586,00;99,11
2585,00;99,10
2584,00;99,09
2583,00;99,07
2582,00;99,06
2581,00;99,05
2580,00;99,05
2579,00;99,06
2578,00;99,08
2577,00;99,10
2576,00;99,12
2575,00;99,13
2574,00;99,14
2573,00;99,14
2572,00;99,14
2571,00;99,12
2570,00;99,11
2569,00;99,11
2568,00;99,12
2567,00;99,12
2566,00;99,14
2565,00;99,14
2564,00;99,14
2563,00;99,14
2562,00;99,14
2561,00;99,14
2560,00;99,14
2559,00;99,14
2558,00;99,13
2557,00;99,12
2556,00;99,11
2555,00;99,12
2554,00;99,13
2553,00;99,13
2552,00;99,12
2551,00;99,11
2550,00;99,10
2549,00;99,09
2548,00;99,08
2547,00;99,07
2546,00;99,07
2545,00;99,07
2544,00;99,08
2543,00;99,08
2542,00;99,07
2541,00;99,06
2540,00;99,06
2539,00;99,07
2538,00;99,10
2537,00;99,12
2536,00;99,13
2535,00;99,14
2534,00;99,14
2533,00;99,14
2532,00;99,14
2531,00;99,13
2530,00;99,14
2529,00;99,14
2528,00;99,13
2527,00;99,12
2526,00;99,11
2525,00;99,11
2524,00;99,10
2523,00;99,10
2522,00;99,10
2521,00;99,10
2520,00;99,09
2519,00;99,06
2518,00;99,04
2517,00;99,03
2516,00;99,04
2515,00;99,05
2514,00;99,07
2513,00;99,07
2512,00;99,06
2511,00;99,06
2510,00;99,06
2509,00;99,05
2508,00;99,04
2507,00;99,02
2506,00;99,01
2505,00;99,01
2504,00;99,01
2503,00;99,01
2502,00;99,02
2501,00;99,02
2500,00;99,01
2499,00;99,00
2498,00;99,00
2497,00;98,99
2496,00;98,99
2495,00;98,98
2494,00;99,00
2493,00;99,02
2492,00;99,02
2491,00;99,01
2490,00;99,00
2489,00;99,00
2488,00;99,01
2487,00;99,03
2486,00;99,04
2485,00;99,04
2484,00;99,02
2483,00;98,99
2482,00;98,96
2481,00;98,94
2480,00;98,92
2479,00;98,93
2478,00;98,95
2477,00;98,97
2476,00;98,98
2475,00;98,99
2474,00;98,99
